kind,id,vineyard_id,area_m2,area_ha,length_m,n_parts,tile_names,centroid_x,centroid_y
vineyard,V54,V54,0.483,0.000048,,1,siret3_r008_c003.tif,629189.213,5220772.509
vineyard,V331,V331,0.611,0.000061,,1,siret3_r019_c010.tif,629551.676,5220218.486
vineyard,V378,V378,0.731,0.000073,,1,siret3_r021_c012.tif,629631.191,5220136.964
vineyard,V1094,V1094,0.467,0.000047,,1,siret3_r035_c026.tif,630335.399,5219392.013
vineyard,V627,V627,0.439,0.000044,,1,siret3_r027_c018.tif,629959.231,5219803.142
vineyard,V378,V378,0.717,0.000072,,1,siret3_r021_c013.tif,629696.925,5220109.016
vineyard,V378,V378,0.723,0.000072,,1,siret3_r019_c013.tif,629697.891,5220203.438
vineyard,V398,V398,0.500,0.000050,,1,siret3_r022_c014.tif,629758.867,5220051.081
vineyard,V331,V331,0.570,0.000057,,1,siret3_r019_c012.tif,629643.610,5220229.161
vineyard,V05,V05,0.536,0.000054,,1,siret3_r009_c001.tif,629062.271,5220728.778
vineyard,V378,V378,0.631,0.000063,,1,siret3_r021_c013.tif,629688.588,5220120.015
vineyard,V378,V378,0.249,0.000025,,1,siret3_r021_c014.tif,629730.835,5220137.887
vineyard,V54,V54,0.544,0.000054,,1,siret3_r008_c003.tif,629166.395,5220774.938
vineyard,V331,V331,0.497,0.000050,,1,siret3_r019_c012.tif,629607.963,5220234.238
vineyard,V904,V904,0.278,0.000028,,1,siret3_r030_c021.tif,630099.710,5219653.984
vineyard,V44,V44,0.415,0.000041,,1,siret3_r007_c002.tif,629136.746,5220846.905
vineyard,V54,V54,0.659,0.000066,,1,siret3_r007_c004.tif,629241.386,5220853.476
vineyard,V378,V378,0.473,0.000047,,1,siret3_r021_c012.tif,629643.967,5220126.831
vineyard,V378,V378,0.659,0.000066,,1,siret3_r020_c012.tif,629624.443,5220161.812
vineyard,V44,V44,1.179,0.000118,,1,siret3_r006_c004.tif,629205.560,5220873.836
vineyard,V331,V331,0.553,0.000055,,1,siret3_r019_c012.tif,629656.355,5220239.834
vineyard,V44,V44,0.444,0.000044,,1,siret3_r005_c004.tif,629235.566,5220933.362
vineyard,V331,V331,0.650,0.000065,,1,siret3_r019_c011.tif,629592.277,5220208.777
vineyard,V378,V378,0.559,0.000056,,1,siret3_r020_c011.tif,629597.173,5220149.592
vineyard,V05,V05,0.512,0.000051,,1,siret3_r009_c002.tif,629106.099,5220728.769
vineyard,V331,V331,0.572,0.000057,,1,siret3_r019_c012.tif,629613.879,5220216.950
vineyard,V44,V44,0.780,0.000078,,1,siret3_r006_c004.tif,629231.284,5220870.837
vineyard,V398,V398,0.738,0.000074,,1,siret3_r023_c014.tif,629740.880,5220037.715
vineyard,V378,V378,0.602,0.000060,,1,siret3_r020_c013.tif,629706.310,5220156.115
vineyard,V398,V398,0.714,0.000071,,1,siret3_r023_c014.tif,629751.846,5220023.107
vineyard,V344,V344,0.819,0.000082,,1,siret3_r022_c012.tif,629611.471,5220094.362
vineyard,V398,V398,0.465,0.000046,,1,siret3_r022_c012.tif,629652.736,5220071.515
vineyard,V54,V54,0.454,0.000045,,1,siret3_r008_c003.tif,629170.668,5220811.645
vineyard,V378,V378,0.523,0.000052,,1,siret3_r021_c012.tif,629618.960,5220097.643
vineyard,V331,V331,0.531,0.000053,,1,siret3_r019_c011.tif,629581.779,5220232.261
vineyard,V331,V331,0.460,0.000046,,1,siret3_r019_c012.tif,629636.888,5220214.924
vineyard,V54,V54,0.510,0.000051,,1,siret3_r008_c004.tif,629206.268,5220812.224
vineyard,V331,V331,0.495,0.000049,,1,siret3_r019_c011.tif,629589.217,5220231.317
vineyard,V331,V331,0.489,0.000049,,1,siret3_r019_c012.tif,629627.875,5220212.821
vineyard,V331,V331,0.607,0.000061,,1,siret3_r019_c012.tif,629643.781,5220210.825
vineyard,V54,V54,0.537,0.000054,,1,siret3_r008_c005.tif,629259.960,5220801.692
vineyard,V44,V44,0.474,0.000047,,1,siret3_r006_c004.tif,629228.083,5220878.719
vineyard,V54,V54,0.735,0.000074,,1,siret3_r008_c005.tif,629256.548,5220789.332
vineyard,V54,V54,0.426,0.000043,,1,siret3_r008_c003.tif,629190.904,5220795.081
vineyard,V398,V398,0.566,0.000057,,1,siret3_r022_c013.tif,629694.639,5220080.169
vineyard,V1094,V1094,0.794,0.000079,,1,siret3_r036_c025.tif,630309.064,5219340.926
vineyard,V378,V378,0.495,0.000050,,1,siret3_r021_c013.tif,629681.959,5220128.697
vineyard,V378,V378,0.671,0.000067,,1,siret3_r020_c013.tif,629691.028,5220185.885
vineyard,V378,V378,0.503,0.000050,,1,siret3_r020_c013.tif,629694.710,5220175.843
vineyard,V331,V331,0.844,0.000084,,1,siret3_r018_c012.tif,629653.782,5220256.659
vineyard,V378,V378,0.296,0.000030,,1,siret3_r021_c012.tif,629646.853,5220141.869
vineyard,V05,V05,0.536,0.000054,,1,siret3_r008_c002.tif,629118.811,5220774.640
vineyard,V398,V398,0.542,0.000054,,1,siret3_r022_c014.tif,629747.563,5220056.819
vineyard,V54,V54,1.397,0.000140,,1,siret3_r008_c002.tif,629134.127,5220799.652
vineyard,V378,V378,0.661,0.000066,,1,siret3_r021_c014.tif,629748.745,5220124.250
vineyard,V54,V54,0.382,0.000038,,1,siret3_r008_c003.tif,629190.477,5220796.267
vineyard,V44,V44,0.674,0.000067,,1,siret3_r005_c004.tif,629236.830,5220924.322
vineyard,V378,V378,0.499,0.000050,,1,siret3_r020_c014.tif,629717.188,5220169.642
vineyard,V904,V904,0.527,0.000053,,1,siret3_r030_c021.tif,630102.434,5219655.362
vineyard,V378,V378,0.402,0.000040,,1,siret3_r020_c012.tif,629622.767,5220154.459
vineyard,V54,V54,0.802,0.000080,,1,siret3_r008_c004.tif,629207.242,5220782.082
vineyard,V378,V378,0.478,0.000048,,1,siret3_r021_c014.tif,629745.317,5220133.153
vineyard,V54,V54,0.706,0.000071,,1,siret3_r007_c003.tif,629169.156,5220821.848
vineyard,V331,V331,0.547,0.000055,,1,siret3_r019_c012.tif,629628.998,5220202.181
vineyard,V331,V331,0.444,0.000044,,1,siret3_r019_c013.tif,629668.688,5220237.149
vineyard,V378,V378,0.623,0.000062,,1,siret3_r021_c013.tif,629669.344,5220098.688
vineyard,V54,V54,0.698,0.000070,,1,siret3_r009_c004.tif,629216.882,5220738.974
vineyard,V331,V331,0.427,0.000043,,1,siret3_r019_c013.tif,629664.257,5220233.741
vineyard,V331,V331,0.714,0.000071,,1,siret3_r019_c011.tif,629605.292,5220247.078
vineyard,V378,V378,0.656,0.000066,,1,siret3_r020_c014.tif,629746.178,5220154.374
vineyard,V398,V398,0.456,0.000046,,1,siret3_r023_c014.tif,629728.339,5220040.286
vineyard,V378,V378,0.769,0.000077,,1,siret3_r021_c013.tif,629664.748,5220123.549
vineyard,V54,V54,0.687,0.000069,,1,siret3_r008_c002.tif,629144.882,5220773.548
vineyard,V331,V331,0.557,0.000056,,1,siret3_r018_c011.tif,629567.353,5220251.322
vineyard,V600,V600,0.907,0.000091,,1,siret3_r031_c017.tif,629897.130,5219610.160
vineyard,V398,V398,0.782,0.000078,,1,siret3_r023_c014.tif,629756.269,5220030.451
vineyard,V54,V54,0.517,0.000052,,1,siret3_r009_c004.tif,629230.524,5220751.938
vineyard,V398,V398,0.522,0.000052,,1,siret3_r023_c014.tif,629723.198,5220032.678
vineyard,V398,V398,0.621,0.000062,,1,siret3_r022_c014.tif,629757.475,5220048.618
vineyard,V331,V331,0.462,0.000046,,1,siret3_r018_c011.tif,629587.742,5220269.854
vineyard,V331,V331,0.562,0.000056,,1,siret3_r019_c010.tif,629536.529,5220246.969
vineyard,V54,V54,0.631,0.000063,,1,siret3_r009_c004.tif,629238.972,5220744.672
vineyard,V54,V54,0.550,0.000055,,1,siret3_r009_c004.tif,629232.078,5220755.485
vineyard,V331,V331,0.676,0.000068,,1,siret3_r019_c012.tif,629633.764,5220241.972
vineyard,V331,V331,0.441,0.000044,,1,siret3_r018_c010.tif,629548.906,5220256.675
vineyard,V378,V378,0.870,0.000087,,1,siret3_r021_c011.tif,629584.270,5220138.351
vineyard,V378,V378,0.527,0.000053,,1,siret3_r021_c012.tif,629635.612,5220121.762
vineyard,V378,V378,0.835,0.000084,,1,siret3_r020_c014.tif,629710.926,5220150.154
vineyard,V331,V331,0.448,0.000045,,1,siret3_r018_c011.tif,629582.640,5220263.281
vineyard,V54,V54,0.388,0.000039,,1,siret3_r008_c004.tif,629227.350,5220773.891
vineyard,V54,V54,0.474,0.000047,,1,siret3_r008_c003.tif,629182.592,5220802.392
vineyard,V54,V54,0.444,0.000044,,1,siret3_r009_c004.tif,629215.328,5220735.843
vineyard,V378,V378,0.489,0.000049,,1,siret3_r021_c014.tif,629741.993,5220137.490
vineyard,V378,V378,0.373,0.000037,,1,siret3_r021_c014.tif,629744.240,5220134.491
vineyard,V378,V378,0.493,0.000049,,1,siret3_r021_c013.tif,629668.082,5220128.462
vineyard,V54,V54,0.511,0.000051,,1,siret3_r008_c003.tif,629193.407,5220762.407
vineyard,V398,V398,0.714,0.000071,,1,siret3_r023_c014.tif,629744.272,5220023.903
vineyard,V331,V331,0.508,0.000051,,1,siret3_r019_c012.tif,629621.794,5220239.451
vineyard,V378,V378,0.660,0.000066,,1,siret3_r020_c013.tif,629662.685,5220167.701
vineyard,V378,V378,0.588,0.000059,,1,siret3_r020_c012.tif,629650.909,5220173.535
vineyard,V05,V05,0.705,0.000071,,1,siret3_r008_c002.tif,629118.856,5220763.500
vineyard,V378,V378,0.721,0.000072,,1,siret3_r021_c013.tif,629684.048,5220116.801
vineyard,V280,V280,0.713,0.000071,,1,siret3_r020_c011.tif,629566.295,5220157.199
vineyard,V378,V378,0.565,0.000057,,1,siret3_r021_c013.tif,629665.539,5220126.847
vineyard,V378,V378,0.670,0.000067,,1,siret3_r020_c012.tif,629634.208,5220158.176
vineyard,V44,V44,0.941,0.000094,,1,siret3_r007_c003.tif,629164.424,5220839.808
vineyard,V331,V331,0.405,0.000040,,1,siret3_r019_c011.tif,629559.309,5220243.098
vineyard,V331,V331,0.732,0.000073,,1,siret3_r019_c012.tif,629615.741,5220242.379
vineyard,V331,V331,0.586,0.000059,,1,siret3_r020_c012.tif,629629.902,5220191.805
vineyard,V54,V54,1.868,0.000187,,1,siret3_r009_c003.tif,629167.555,5220738.522
vineyard,V54,V54,0.478,0.000048,,1,siret3_r008_c003.tif,629193.190,5220802.851
vineyard,V525,V525,0.635,0.000063,,1,siret3_r021_c016.tif,629835.644,5220141.007
vineyard,V378,V378,0.619,0.000062,,1,siret3_r020_c011.tif,629597.473,5220171.310
vineyard,V964,V964,0.586,0.000059,,1,siret3_r036_c022.tif,630138.119,5219373.094
vineyard,V54,V54,0.562,0.000056,,1,siret3_r009_c004.tif,629205.851,5220731.763
vineyard,V525,V525,0.691,0.000069,,1,siret3_r021_c016.tif,629830.825,5220143.582
vineyard,V378,V378,0.564,0.000056,,1,siret3_r020_c012.tif,629626.724,5220158.618
vineyard,V44,V44,0.576,0.000058,,1,siret3_r006_c004.tif,629199.938,5220893.192
vineyard,V378,V378,0.501,0.000050,,1,siret3_r020_c013.tif,629673.137,5220167.388
vineyard,V54,V54,0.477,0.000048,,1,siret3_r008_c004.tif,629199.760,5220767.310
vineyard,V398,V398,0.493,0.000049,,1,siret3_r022_c014.tif,629717.702,5220072.505
vineyard,V378,V378,0.518,0.000052,,1,siret3_r021_c013.tif,629684.911,5220138.638
vineyard,V398,V398,0.575,0.000057,,1,siret3_r022_c012.tif,629642.411,5220058.043
vineyard,V656,V656,1.145,0.000115,,1,siret3_r032_c018.tif,629938.147,5219564.092
vineyard,V331,V331,0.501,0.000050,,1,siret3_r020_c012.tif,629619.534,5220191.578
vineyard,V331,V331,0.595,0.000059,,1,siret3_r019_c012.tif,629646.640,5220225.091
vineyard,V398,V398,0.544,0.000054,,1,siret3_r023_c014.tif,629746.683,5220038.881
vineyard,V331,V331,0.396,0.000040,,1,siret3_r019_c012.tif,629618.472,5220229.757
vineyard,V331,V331,0.643,0.000064,,1,siret3_r019_c012.tif,629622.959,5220205.430
vineyard,V331,V331,0.674,0.000067,,1,siret3_r019_c011.tif,629560.926,5220219.352
vineyard,V378,V378,0.394,0.000039,,1,siret3_r021_c013.tif,629674.890,5220105.456
vineyard,V54,V54,0.538,0.000054,,1,siret3_r009_c004.tif,629214.720,5220737.439
vineyard,V54,V54,0.719,0.000072,,1,siret3_r008_c003.tif,629153.393,5220806.243
vineyard,V378,V378,0.436,0.000044,,1,siret3_r020_c012.tif,629647.013,5220155.891
vineyard,V331,V331,0.711,0.000071,,1,siret3_r019_c011.tif,629559.694,5220207.810
vineyard,V54,V54,0.369,0.000037,,1,siret3_r009_c004.tif,629205.493,5220725.730
vineyard,V919,V919,0.588,0.000059,,1,siret3_r035_c021.tif,630115.450,5219393.234
vineyard,V398,V398,0.394,0.000039,,1,siret3_r022_c013.tif,629689.983,5220076.655
vineyard,V1130,V1130,0.730,0.000073,,1,siret3_r035_c026.tif,630349.386,5219401.987
vineyard,V398,V398,0.472,0.000047,,1,siret3_r022_c014.tif,629740.149,5220075.334
vineyard,V627,V627,0.412,0.000041,,1,siret3_r025_c017.tif,629885.750,5219896.728
vineyard,V05,V05,0.598,0.000060,,1,siret3_r010_c001.tif,629050.885,5220668.257
vineyard,V378,V378,0.537,0.000054,,1,siret3_r021_c013.tif,629690.218,5220104.245
vineyard,V54,V54,0.789,0.000079,,1,siret3_r008_c003.tif,629185.863,5220794.347
vineyard,V378,V378,0.750,0.000075,,1,siret3_r020_c014.tif,629730.163,5220175.228
vineyard,V54,V54,0.663,0.000066,,1,siret3_r008_c005.tif,629262.022,5220796.613
vineyard,V1094,V1094,0.441,0.000044,,1,siret3_r036_c025.tif,630314.600,5219354.634
vineyard,V44,V44,1.183,0.000118,,1,siret3_r007_c003.tif,629164.088,5220847.574
vineyard,V331,V331,0.688,0.000069,,1,siret3_r019_c013.tif,629674.575,5220215.817
vineyard,V44,V44,0.688,0.000069,,1,siret3_r006_c004.tif,629228.824,5220877.132
vineyard,V378,V378,0.760,0.000076,,1,siret3_r020_c011.tif,629586.586,5220167.758
vineyard,V05,V05,0.517,0.000052,,1,siret3_r009_c002.tif,629094.820,5220719.182
vineyard,V1130,V1130,0.459,0.000046,,1,siret3_r035_c026.tif,630339.152,5219409.585
vineyard,V378,V378,0.342,0.000034,,1,siret3_r021_c013.tif,629694.071,5220121.982
vineyard,V51,V51,0.634,0.000063,,1,siret3_r011_c004.tif,629198.794,5220618.799
vineyard,V378,V378,0.719,0.000072,,1,siret3_r020_c012.tif,629653.598,5220188.383
vineyard,V54,V54,0.677,0.000068,,1,siret3_r007_c004.tif,629200.471,5220819.451
vineyard,V54,V54,0.636,0.000064,,1,siret3_r009_c004.tif,629245.991,5220740.596
vineyard,V398,V398,0.355,0.000035,,1,siret3_r022_c013.tif,629674.428,5220047.881
vineyard,V378,V378,0.612,0.000061,,1,siret3_r021_c014.tif,629735.804,5220145.319
vineyard,V378,V378,0.409,0.000041,,1,siret3_r020_c012.tif,629639.210,5220151.934
vineyard,V378,V378,0.604,0.000060,,1,siret3_r020_c012.tif,629626.617,5220173.330
vineyard,V54,V54,0.515,0.000052,,1,siret3_r009_c004.tif,629214.841,5220730.387
vineyard,V302,V302,0.500,0.000050,,1,siret3_r021_c011.tif,629579.357,5220140.286
vineyard,V44,V44,1.126,0.000113,,1,siret3_r007_c003.tif,629149.269,5220836.903
vineyard,V44,V44,0.532,0.000053,,1,siret3_r006_c004.tif,629243.175,5220882.640
vineyard,V54,V54,0.474,0.000047,,1,siret3_r008_c004.tif,629202.490,5220801.125
vineyard,V964,V964,1.144,0.000114,,1,siret3_r035_c023.tif,630171.303,5219423.507
vineyard,V331,V331,0.636,0.000064,,1,siret3_r018_c011.tif,629573.089,5220262.029
vineyard,V1094,V1094,0.415,0.000041,,1,siret3_r036_c025.tif,630313.735,5219352.987
vineyard,V44,V44,0.487,0.000049,,1,siret3_r005_c004.tif,629241.814,5220919.018
vineyard,V398,V398,0.520,0.000052,,1,siret3_r022_c014.tif,629735.843,5220048.910
vineyard,V398,V398,0.467,0.000047,,1,siret3_r022_c013.tif,629691.186,5220079.776
vineyard,V331,V331,0.880,0.000088,,1,siret3_r018_c012.tif,629609.083,5220273.807
vineyard,V378,V378,1.039,0.000104,,1,siret3_r020_c012.tif,629652.482,5220148.688
vineyard,V398,V398,0.646,0.000065,,1,siret3_r022_c012.tif,629653.829,5220070.158
vineyard,V378,V378,0.582,0.000058,,1,siret3_r021_c012.tif,629637.787,5220100.708
vineyard,V378,V378,0.438,0.000044,,1,siret3_r021_c014.tif,629735.768,5220117.754
vineyard,V331,V331,0.573,0.000057,,1,siret3_r019_c010.tif,629551.895,5220204.195
vineyard,V44,V44,0.392,0.000039,,1,siret3_r006_c004.tif,629240.743,5220901.373
vineyard,V05,V05,0.422,0.000042,,1,siret3_r010_c002.tif,629122.615,5220697.510
vineyard,V627,V627,0.457,0.000046,,1,siret3_r026_c017.tif,629893.140,5219887.068
vineyard,V54,V54,0.709,0.000071,,1,siret3_r008_c004.tif,629232.686,5220766.965
vineyard,V398,V398,0.875,0.000088,,1,siret3_r023_c014.tif,629750.451,5220033.899
vineyard,V54,V54,0.382,0.000038,,1,siret3_r009_c004.tif,629205.642,5220753.110
vineyard,V398,V398,0.438,0.000044,,1,siret3_r022_c013.tif,629701.616,5220061.239
vineyard,V331,V331,0.539,0.000054,,1,siret3_r018_c011.tif,629562.591,5220257.656
vineyard,V378,V378,0.458,0.000046,,1,siret3_r020_c012.tif,629650.688,5220169.337
vineyard,V05,V05,0.768,0.000077,,1,siret3_r009_c001.tif,629053.638,5220753.280
vineyard,V1094,V1094,0.458,0.000046,,1,siret3_r035_c025.tif,630311.684,5219392.536
vineyard,V54,V54,0.488,0.000049,,1,siret3_r009_c004.tif,629198.402,5220743.552
vineyard,V331,V331,0.581,0.000058,,1,siret3_r020_c011.tif,629605.443,5220196.417
vineyard,V525,V525,0.543,0.000054,,1,siret3_r021_c016.tif,629837.110,5220136.126
vineyard,V378,V378,0.365,0.000036,,1,siret3_r020_c013.tif,629664.460,5220165.416
vineyard,V54,V54,0.482,0.000048,,1,siret3_r009_c004.tif,629202.966,5220759.355
vineyard,V44,V44,0.384,0.000038,,1,siret3_r007_c003.tif,629163.816,5220848.492
vineyard,V44,V44,1.375,0.000137,,1,siret3_r006_c004.tif,629234.700,5220869.255
vineyard,V27,V27,1.042,0.000104,,1,siret3_r009_c002.tif,629143.535,5220736.680
vineyard,V05,V05,0.416,0.000042,,1,siret3_r009_c002.tif,629111.993,5220713.758
vineyard,V54,V54,0.470,0.000047,,1,siret3_r007_c003.tif,629180.857,5220813.365
vineyard,V44,V44,0.919,0.000092,,1,siret3_r006_c004.tif,629225.340,5220891.877
vineyard,V378,V378,0.800,0.000080,,1,siret3_r021_c012.tif,629633.297,5220106.873
vineyard,V05,V05,0.714,0.000071,,1,siret3_r009_c002.tif,629127.685,5220760.657
vineyard,V54,V54,0.701,0.000070,,1,siret3_r007_c004.tif,629232.151,5220849.370
vineyard,V331,V331,0.629,0.000063,,1,siret3_r020_c011.tif,629557.593,5220182.727
vineyard,V331,V331,0.515,0.000051,,1,siret3_r019_c012.tif,629654.434,5220219.378
vineyard,V05,V05,0.468,0.000047,,1,siret3_r008_c002.tif,629126.699,5220762.218
vineyard,V54,V54,0.420,0.000042,,1,siret3_r008_c002.tif,629140.755,5220777.051
vineyard,V515,V515,0.436,0.000044,,1,siret3_r024_c016.tif,629846.274,5219952.652
vineyard,V54,V54,0.352,0.000035,,1,siret3_r008_c003.tif,629185.285,5220782.201
vineyard,V54,V54,0.343,0.000034,,1,siret3_r008_c004.tif,629223.302,5220796.873
vineyard,V54,V54,0.489,0.000049,,1,siret3_r009_c004.tif,629227.951,5220758.725
vineyard,V378,V378,0.384,0.000038,,1,siret3_r021_c012.tif,629655.497,5220125.916
vineyard,V54,V54,0.735,0.000074,,1,siret3_r008_c004.tif,629201.971,5220802.636
vineyard,V331,V331,0.382,0.000038,,1,siret3_r019_c010.tif,629528.756,5220239.380
vineyard,V398,V398,1.006,0.000101,,1,siret3_r023_c014.tif,629738.628,5220021.963
vineyard,V398,V398,0.515,0.000052,,1,siret3_r022_c012.tif,629645.953,5220048.774
vineyard,V554,V554,0.577,0.000058,,1,siret3_r021_c016.tif,629859.648,5220121.617
vineyard,V378,V378,0.526,0.000053,,1,siret3_r021_c013.tif,629696.169,5220119.018
vineyard,V54,V54,0.599,0.000060,,1,siret3_r009_c003.tif,629176.982,5220728.907
vineyard,V54,V54,0.873,0.000087,,1,siret3_r008_c005.tif,629267.441,5220789.664
vineyard,V54,V54,0.397,0.000040,,1,siret3_r007_c004.tif,629199.333,5220829.100
vineyard,V54,V54,0.637,0.000064,,1,siret3_r008_c003.tif,629192.612,5220798.237
vineyard,V44,V44,0.496,0.000050,,1,siret3_r005_c004.tif,629224.290,5220939.790
vineyard,V398,V398,0.773,0.000077,,1,siret3_r023_c014.tif,629731.374,5220040.850
vineyard,V378,V378,0.401,0.000040,,1,siret3_r020_c014.tif,629720.620,5220165.227
vineyard,V378,V378,0.488,0.000049,,1,siret3_r021_c013.tif,629666.162,5220144.322
vineyard,V54,V54,0.799,0.000080,,1,siret3_r009_c003.tif,629194.556,5220746.216
vineyard,V331,V331,0.550,0.000055,,1,siret3_r019_c011.tif,629556.586,5220225.035
vineyard,V378,V378,0.575,0.000057,,1,siret3_r020_c013.tif,629694.602,5220161.658
vineyard,V54,V54,0.574,0.000057,,1,siret3_r008_c003.tif,629181.971,5220804.062
vineyard,V378,V378,0.738,0.000074,,1,siret3_r021_c014.tif,629723.289,5220124.219
vineyard,V331,V331,0.808,0.000081,,1,siret3_r018_c011.tif,629558.053,5220263.754
vineyard,V05,V05,0.357,0.000036,,1,siret3_r009_c002.tif,629123.950,5220744.333
vineyard,V378,V378,0.578,0.000058,,1,siret3_r020_c013.tif,629667.494,5220174.775
vineyard,V378,V378,0.617,0.000062,,1,siret3_r022_c012.tif,629652.017,5220091.080
vineyard,V378,V378,0.665,0.000066,,1,siret3_r020_c013.tif,629662.329,5220181.652
vineyard,V44,V44,0.544,0.000054,,1,siret3_r007_c002.tif,629138.448,5220863.003
vineyard,V54,V54,0.799,0.000080,,1,siret3_r008_c004.tif,629210.875,5220793.790
vineyard,V398,V398,0.510,0.000051,,1,siret3_r022_c014.tif,629733.577,5220060.696
vineyard,V378,V378,0.745,0.000074,,1,siret3_r020_c012.tif,629642.830,5220156.583
vineyard,V1130,V1130,0.533,0.000053,,1,siret3_r035_c026.tif,630334.277,5219427.441
vineyard,V378,V378,0.540,0.000054,,1,siret3_r021_c013.tif,629691.521,5220102.468
vineyard,V54,V54,0.525,0.000053,,1,siret3_r008_c004.tif,629225.210,5220785.275
vineyard,V44,V44,1.570,0.000157,,1,siret3_r005_c004.tif,629237.525,5220928.986
vineyard,V44,V44,0.291,0.000029,,1,siret3_r007_c003.tif,629148.539,5220832.065
vineyard,V54,V54,0.432,0.000043,,1,siret3_r009_c004.tif,629221.834,5220759.617
vineyard,V378,V378,0.669,0.000067,,1,siret3_r020_c013.tif,629707.746,5220150.116
vineyard,V378,V378,0.355,0.000035,,1,siret3_r021_c014.tif,629726.883,5220138.671
vineyard,V378,V378,0.435,0.000043,,1,siret3_r021_c013.tif,629672.298,5220099.624
vineyard,V44,V44,0.538,0.000054,,1,siret3_r006_c004.tif,629245.991,5220882.296
vineyard,V44,V44,1.571,0.000157,,1,siret3_r005_c004.tif,629234.624,5220936.035
vineyard,V44,V44,0.680,0.000068,,1,siret3_r007_c002.tif,629129.964,5220843.301
vineyard,V44,V44,0.796,0.000080,,1,siret3_r007_c002.tif,629121.490,5220863.068
vineyard,V398,V398,0.626,0.000063,,1,siret3_r022_c014.tif,629715.188,5220053.169
vineyard,V331,V331,0.638,0.000064,,1,siret3_r019_c011.tif,629581.871,5220213.537
vineyard,V331,V331,0.747,0.000075,,1,siret3_r019_c011.tif,629576.295,5220220.752
vineyard,V378,V378,0.551,0.000055,,1,siret3_r021_c014.tif,629729.704,5220130.236
